tax_id	scientificName	Order	Diet	Massg	high_hfp_extent_suitable	high_hfp_extent_unsuitable	GISfrag_suitable	Percentage_change_suitable	Percentage_change_unsuitable	mean_distance_unsuitable	proportion_suitable	proportion_unsuitable	trans9617
2137	Artibeus obscurus	Chiroptera	omnivore	35.2	25.64563858	74.656079	3349.036545	7.322680266	1.961174912	12842.70465	63.18217329	36.81782671	0
2139	Artibeus planirostris	Chiroptera	omnivore	47	41.79901709	31.86894651	5122.414873	3.343722881	6.431501574	762.7195944	92.44155178	7.558448217	0
2140	Dermanura tolteca	Chiroptera	omnivore	15.4	88.12897854	91.14235593	1593.149021	1.434067008	0.877908647	477.3496264	77.36966129	22.63033871	0
2144	Arvicanthis abyssinicus	Rodentia	herbivore	77.1	99.97701441	97.99298066	1264.338569	0.021405297	0.217620759	3007.474753	42.31527819	57.68472181	0
2145	Arvicanthis blicki	Rodentia	herbivore	128	98.95227568	99.98850905	23032.54695	0.0388557	0	5485.012402	54.43126341	45.56873659	1
2146	Arvicanthis nairobae	Rodentia	herbivore	104	95.87761339	94.30573454	2346.944363	0.421994422	0.629145671	817.4463869	75.52508007	24.47491993	0
2147	Arvicanthis niloticus	Rodentia	herbivore	106.9	95.67166646	84.48488731	6352.999987	1.170874164	3.772601314	2778.474301	75.91981067	24.08018933	0
2148	Arvicanthis neumanni	Rodentia	herbivore	95.1	94.13999397	94.3603942	5360.914957	2.382212909	1.189721198	22638.64724	46.7451714	53.2548286	0
2149	Arvicola amphibius	Rodentia	herbivore	225	69.50366197	75.40913519	732.7744768	0.217837392	0	3156.142073	20.80647	79.19353	0
2150	Arvicola sapidus	Rodentia	herbivore	220	99.72557949	99.8154348	449.4388583	0.011709602	0.019585913	2603.708297	11.76091467	88.23908533	1
2153	Asellia patrizii	Chiroptera	carnivore	6	97.66496091	96.89238038	475.0818656	1.063290361	1.060351061	1258.392068	29.17750219	70.82249781	0
2155	Aselliscus stoliczkanus	Chiroptera	carnivore	4.9	98.98971527	98.10594395	2893.956035	0.293980956	0.49878791	363.6750168	95.734805	4.265195	0
2156	Aselliscus tricuspidatus	Chiroptera	carnivore	4.1	58.85036277	63.64126176	1456.745239	6.00848564	3.332563688	2071.694657	77.41728922	22.58271078	0
2274	Atelerix frontalis	Eulipotyphla	omnivore	309.5	91.13685092	94.35764974	3385.205453	0.869516572	0.784393574	588.4463634	68.83920597	31.16079403	0
2275	Atelerix sclateri	Eulipotyphla	omnivore	436.5	96.37692557	96.31607148	2523.177162	1.365803902	1.547890925	1708.663662	65.62842568	34.37157432	0
2276	Ateles belzebuth	Primates	omnivore	5000	12.62388939	45.2071441	3781.90878	16.34840871	6.311271742	523.9122639	91.56249961	8.437500387	1
2279	Ateles geoffroyi	Primates	omnivore	5284.9	82.12582277	95.73383957	1725.475277	3.949571438	0.858922473	1451.541565	57.20803759	42.79196241	1
2282	Ateles marginatus	Primates	omnivore	6000	19.47585932	51.73560553	4645.075585	3.840422871	3.464211258	805.129135	89.48016311	10.51983689	1
2283	Ateles paniscus	Primates	omnivore	7900.1	9.621604224	35.66399355	4210.334661	8.727743606	5.825869442	959.294434	90.24290812	9.757091877	1
2353	Atherurus africanus	Rodentia	herbivore	1934	81.86903152	82.442395	2275.125489	7.929601346	4.740523313	1575.028389	78.53686263	21.46313737	0
2354	Atherurus macrourus	Rodentia	herbivore	2000	91.40970108	97.81153497	599.6794706	1.752803756	0.492647522	3065.392099	23.49495317	76.50504683	0
2358	Atlantoxerus getulus	Rodentia	herbivore	251	98.6042431	79.84473795	1075.116	0.137507078	1.556454194	5401.728672	28.97438128	71.02561872	0
2395	Auliscomys boliviensis	Rodentia	omnivore	65.7	93.45906596	95.4077211	921.8373282	0.912063529	0.324009477	3111.143471	43.2945924	56.7054076	0
2396	Loxodontomys micropus	Rodentia	omnivore	72.7	77.6496422	72.55255764	1887.671672	2.336040915	1.589211739	1371.861071	57.59973723	42.40026277	0
2397	Auliscomys pictus	Rodentia	omnivore	54.7	97.79884832	95.62224833	1627.053548	0.162363414	0.096800616	1334.201483	70.60968528	29.39031472	0
2398	Auliscomys sublimis	Rodentia	omnivore	38	79.68338152	79.76467329	2402.302406	1.739139151	1.717330506	4551.379212	63.368842	36.631158	0
2434	Avahi laniger	Primates	herbivore	1300	97.77930899	98.84281581	2595.400705	2.075824994	1.092682927	472.8460691	90.69668355	9.303316446	1
2435	Avahi occidentalis	Primates	herbivore	850	100	100	641.0753111	0	0	929.4959604	40.18973597	59.81026403	1
2446	Axis calamianensis	Cetartiodactyla	herbivore	40500	100	100	389.3850053	0	0	824.3530533	17.46488129	82.53511871	1
2447	Axis kuhlii	Cetartiodactyla	herbivore	55000			941.4102658			300	98.38235294	1.617647059	1
2461	Babyrousa babyrussa	Cetartiodactyla	herbivore	100000	99.77197872	100	532.9859689	0.050787202	0	1359.743208	32.63238763	67.36761237	1
2465	Baiomys musculus	Rodentia	omnivore	9	92.92071426	91.59289201	2792.314916	0.564353735	0.562308542	3064.655998	82.60462571	17.39537429	0
2466	Baiomys taylori	Rodentia	omnivore	8	92.72448301	90.3982772	4185.147118	0.470595085	0.445679023	2402.595899	90.12362549	9.876374514	0
2467	Balaena mysticetus	Cetartiodactyla	carnivore	100000000									0
2474	Balaenoptera acutorostrata	Cetartiodactyla	carnivore	10000000									0
2475	Balaenoptera borealis	Cetartiodactyla	carnivore	20000000									1
2477	Balaenoptera musculus	Cetartiodactyla	carnivore	190000000									1
2478	Balaenoptera physalus	Cetartiodactyla	carnivore	70000000									0
2480	Balaenoptera bonaerensis	Cetartiodactyla	carnivore	7450000									1
2531	Balantiopteryx infusca	Chiroptera	carnivore	4.4	67.00404858	95.03131524	609.2003442	7.854984894	1.405975395	2669.221485	16.97738006	83.02261994	0
2532	Balantiopteryx io	Chiroptera	carnivore	4.3	86.48857981	93.64667217	1533.036025	3.686908142	0.881249455	6908.905111	35.45063482	64.54936518	1
2533	Balantiopteryx plicata	Chiroptera	carnivore	6.4	92.50770468	93.3252652	1523.891501	0.70318768	0.669520641	6857.386106	58.63983949	41.36016051	0
2538	Balionycteris maculata	Chiroptera	herbivore	13.4	68.15235008	74.97419569	2013.572789	18.30550242	13.41235766	800.5001388	89.88307352	10.11692648	0
2540	Bandicota bengalensis	Rodentia	omnivore	188.5	99.78436697	97.0277058	2801.369462	0.020398813	0.029299135	1253.121461	86.14895925	13.85104075	0
2541	Bandicota indica	Rodentia	omnivore	720	99.40898764	95.28620505	2843.86388	0.179194168	0.823518166	2574.088802	72.45694825	27.54305175	0
2542	Bandicota savilei	Rodentia	omnivore	199	99.4530619	94.53126455	1650.699531	0.227753343	1.63628587	2012.069921	56.78741879	43.21258121	0
2553	Barbastella barbastellus	Chiroptera	carnivore	8	99.92025479	99.58577903	789.9107835	0.004662543	0	743.1450827	53.88925084	46.11074916	1
2613	Bassariscus sumichrasti	Carnivora	omnivore	900	81.43907122	94.02000419	1920.556511	2.574772229	0.63384275	1923.005905	50.61419385	49.38580615	0
2619	Bathyergus janetta	Rodentia	herbivore	332	58.66236906	70.02940096	828.7054317	0.274725275	0.091839412	5887.183546	10.16329497	89.83670503	0
2620	Bathyergus suillus	Rodentia	herbivore	625	99.76976714	98.73933689	928.6198904	0.098898925	0.285142784	2824.765358	39.11128322	60.88871678	0
2643	Batomys salomonseni	Rodentia	herbivore	187	98.39439168	99.65296316	659.5560815	1.034245001	0.250022323	1941.806524	28.61062524	71.38937476	0
2675	Bdeogale jacksoni	Carnivora	carnivore	2500	86.96895425	96.63902576	771.5077075	0.375763269	0.151301608	5384.435042	22.77120313	77.22879687	1
2676	Beamys hindei	Rodentia	herbivore	75.8	87.14739456	92.65436305	1133.416424	1.203127124	1.025236593	1080.887999	67.25317514	32.74682486	0
2767	Berylmys berdmorei	Rodentia	omnivore	235	97.51648462	98.99630452	2544.829257	0.261452263	0.163063986	8081.582476	66.11790528	33.88209472	0
2768	Berylmys bowersi	Rodentia	omnivore	300	96.79670201	97.44802193	1224.995203	0.440007996	0.270680889	6758.22997	32.21336099	67.78663901	0
2783	Bettongia gaimardi	Diprotodontia	herbivore	1660	82.57521192	88.07878042	863.0059597	0	0	887.3436981	63.19128426	36.80871574	1
2784	Bettongia lesueur	Diprotodontia	herbivore	1500	97.96407186	100	1699.93352	0	0	323.1372903	94.48961156	5.510388437	1
2785	Bettongia penicillata	Diprotodontia	herbivore	1300	72.23631751	93.10344828	1282.856336	0.200702459	0.164609053	634.8160095	67.26083979	32.73916021	1
2787	Bettongia tropica	Diprotodontia	omnivore	1200	29.85074627	72.22222222	794.7870671	0	0	995.4866647	31.9341911	68.0658089	1
2801	Bibimys chacoensis	Rodentia	herbivore	28	100	100	507.0245065	0	0	3150.976263	13.8913647	86.1086353	0
2802	Bibimys labiosus	Rodentia	herbivore	29	96.15300003	98.59417593	658.0388217	0.27654262	0.195024143	1421.109286	28.76459886	71.23540114	0
2803	Bibimys torresi	Rodentia	herbivore	28	94.39768543	96.32867133	1299.802069	0.473669546	0.907441016	367.897092	86.40035998	13.59964002	1
2814	Bison bonasus	Cetartiodactyla	herbivore	500000	100	100	1133.399664	0	0	592.9863257	65.13575155	34.86424845	0
2815	Bison bison	Cetartiodactyla	herbivore	579255.3	33.18953306	17.242957	1284.120428	0.298762271	1.646110756	2061.964056	39.736147	60.263853	1
2816	Biswamoyopterus biswasi	Rodentia	herbivore	1613.3	96	81.79369782	440.3522095	4.166666667	6.02568324	6340.585154	3.263019117	96.73698088	1
2823	Blanfordimys afghanus	Rodentia	herbivore	30.8	99.68911148	98.45504756	472.2848024	0.017862991	0.216466099	2008.814546	32.83030717	67.16969283	0
2824	Blanfordimys bucharensis	Rodentia	herbivore	35	99.95809972	99.32262958	1758.237611	0.041917841	0.027219114	2546.095494	42.88443635	57.11556365	0
2825	Blarinella wardi	Eulipotyphla	carnivore	7.7	74.5097426	92.4598713	674.3426119	3.337111195	0.812398127	1904.877636	27.55735747	72.44264253	0
2827	Blarinomys breviceps	Rodentia	carnivore	36.8	91.14603856	97.96848565	723.3266099	0.241770206	0.133750499	1382.864795	31.22845679	68.77154321	0
2828	Blastocerus dichotomus	Cetartiodactyla	herbivore	86666.2	71.65149177	74.62565631	1028.885719	1.188514061	1.660948851	4104.167752	8.594977119	91.40502288	1
2857	Necromys amoenus	Rodentia	omnivore	29	99.65730169	97.37670068	1300.049751	0	0.223769812	4498.314375	38.88731571	61.11268429	0
2858	Necromys lactens	Rodentia	omnivore	32.9	90.81292021	87.63490617	510.2965075	0.129433083	1.485616281	6464.242774	12.93084312	87.06915688	0
2859	Necromys lasiurus	Rodentia	omnivore	39.9	69.52671275	75.44795765	784.9593386	2.336417273	1.695238156	3149.423979	26.30715612	73.69284388	0
2860	Necromys obscurus	Rodentia	omnivore	40.7	99.93223402	99.9473199	394.199311	0.022603978	0.026353933	746.5014939	28.02599212	71.97400788	1
2862	Necromys temchuki	Rodentia	omnivore	47.2	97.9685653	92.64271593	582.1378178	0.192161594	0.546649631	2483.926941	21.82733792	78.17266208	0
2888	Bos javanicus	Cetartiodactyla	herbivore	700000	74.5929986	84.90779866	1656.31642	17.00964419	9.793116598	915.5831702	66.44224469	33.55775531	1
2890	Bos sauveli	Cetartiodactyla	herbivore	800000	59.04074351	59.1828312	2175.507344	27.87069571	28.84239888	777.9750968	66.49824286	33.50175714	1
2891	Bos gaurus	Cetartiodactyla	herbivore	825000	89.74327844	94.95530849	1560.665627	2.208666587	0.787225519	2152.354956	59.05916204	40.94083796	1
2892	Bos mutus	Cetartiodactyla	herbivore	546250	3.494473796	5.429333865	3640.690337	2.210025613	5.879650896	1895.842829	82.98531812	17.01468188	1
2893	Boselaphus tragocamelus	Cetartiodactyla	herbivore	169000	99.91805821	99.8417553	810.1945133	0.004682406	0.004718667	3482.505682	32.57410536	67.42589464	0
2957	Brachiones przewalskii	Rodentia	omnivore	22	24.08596332	69.55914028	22702.68554	3.222924757	0.393648911	1115.451423	89.89093383	10.10906617	0
2963	Brachylagus idahoensis	Lagomorpha	herbivore	421.3	95.29637542	86.6550985	2788.424032	0.01958297	0.091091846	1169.572515	70.9317331	29.0682669	0
2982	Brachyphylla cavernarum	Chiroptera	omnivore	46.2	99.87260065	99.54285714	1378.983283	0	0.057405281	553.2745278	86.50981205	13.49018795	0
2983	Brachyphylla nana	Chiroptera	omnivore	35.8	97.86910039	99.55690648	1075.388584	0.082061557	0.033326166	1671.695465	50.59181646	49.40818354	0
2991	Brachytarsomys albicauda	Rodentia	herbivore	200	97.60964046	99.28218483	1054.104959	2.379506751	0.638934661	1044.604432	54.40365583	45.59634417	0
2993	Brachyteles arachnoides	Primates	herbivore	13499.9	83.35810447	94.71323213	939.1381851	0.170547043	0.018731102	964.5792035	54.05826681	45.94173319	1
2994	Brachyteles hypoxanthus	Primates	herbivore	8865	97.18962184	99.37424115	454.9532852	0.115665772	0.024167562	1216.462014	22.79560872	77.20439128	1
2997	Brachyuromys betsileoensis	Rodentia	omnivore	92.5	100	98.86630363	1174.59652	0	1.146696422	13321.31436	1.37053037	98.62946963	0
2998	Brachyuromys ramirohitra	Rodentia	omnivore	90	97.04824561	99.23000497	1136.24466	3.041532969	0.775969962	3459.848503	38.68098968	61.31901032	0
3036	Bradypus torquatus	Pilosa	herbivore	3900	87.43610439	96.03663464	501.7094342	1.298461538	0.467481955	1446.573519	25.15655233	74.84344767	1
3037	Bradypus tridactylus	Pilosa	herbivore	3850	9.756307446	38.09457786	4156.968586	11.98432458	6.022371582	931.3955928	89.45745874	10.54254126	0
3038	Bradypus variegatus	Pilosa	herbivore	4335	29.32338326	79.06056377	3103.193764	6.318694201	1.629104164	1917.804856	58.32968683	41.67031317	0
3126	Bubalus depressicornis	Cetartiodactyla	herbivore	88000	99.68536052	98.89208553	654.5908519	0.274717246	0.039162482	2541.810648	32.16087894	67.83912106	1
3127	Bubalus mindorensis	Cetartiodactyla	herbivore	224000	73.8317757	89.12529551	436.7007851	0	0	584.3760156	34.72614342	65.27385658	1
3128	Bubalus quarlesi	Cetartiodactyla	herbivore	76000	99.72031178	97.07251667	926.847627	0.245988321	0.057552853	818.8753599	61.91529842	38.08470158	1
3129	Bubalus arnee	Cetartiodactyla	herbivore	725000	67.96187683	80.08892841	605.2755186	15.96548004	8.660892738	2453.420318	19.31287933	80.68712067	1
3160	Budorcas taxicolor	Cetartiodactyla	herbivore	302000	72.45034012	77.63120076	1328.339508	3.578240124	1.744499436	4897.469708	46.58161095	53.41838905	1
3322	Bullimus bagobus	Rodentia	omnivore	432.5	94.61913256	97.76016758	629.2957873	1.159322415	0.553748451	1373.471431	32.19747902	67.80252098	0
3323	Bullimus luzonicus	Rodentia	omnivore	445	87.59693522	97.1272396	872.1228224	3.132951654	0.725362681	1373.048907	56.35272934	43.64727066	0
3326	Bunolagus monticularis	Lagomorpha	herbivore	1750	91.83472769	97.51992914	2805.082553	0.212666476	0.030275507	390.2244962	91.41734088	8.582659123	1
3327	Bunomys andrewsi	Rodentia	omnivore	125	99.70647676	98.85057471	735.0441646	0.260605183	0.017867942	1492.071357	36.13011526	63.86988474	0
3328	Bunomys chrysocomus	Rodentia	omnivore	116	99.87973929	98.80800691	1103.641653	0.104279771	0.044372339	2237.756976	55.77509967	44.22490033	0
3329	Bunomys coelestis	Rodentia	omnivore	120	100	100	529.7298548	0	0	537.6174955	48.44473858	51.55526142	0
3330	Bunomys fratrorum	Rodentia	omnivore	135	100	99.91145741	468.4897582	0	0.044310528	1166.08023	26.65022554	73.34977446	1
3332	Bunomys penitus	Rodentia	omnivore	170	100	99.88629903	966.4736534	0	0	1363.533252	49.0765103	50.9234897	1
3333	Bunomys prolatus	Rodentia	omnivore	131	100	100	1095.265872	0	0	355.7567155	88.49715497	11.50284503	1
3339	Burramys parvus	Diprotodontia	omnivore	41.5	69.96996997	67.00223714	567.8906599	0	0	975.6240667	27.12396815	72.87603185	1
3413	Cabassous chacoensis	Cingulata	carnivore	1490	54.48071936	79.43059959	2796.671872	4.580724135	5.711923163	828.2903866	82.04159618	17.95840382	1
3414	Cabassous tatouay	Cingulata	carnivore	5350	91.87571839	96.33230936	1543.468772	0.50922741	0.239830431	591.4270119	76.71999899	23.28000101	0
3415	Cabassous unicinctus	Cingulata	carnivore	4800	18.60748256	68.05409823	2893.928133	8.986585323	2.581955566	1897.122938	61.23213687	38.76786313	0
3416	Cacajao calvus	Primates	omnivore	5796	4.558782849	12.90135816	1061.689788	5.097087379	9.713911743	10382.88558	9.790353522	90.20964648	1
3519	Calcochloris obtusirostris	Afrosoricida	carnivore	24.1	91.92924004	94.05314293	911.432027	2.076178313	1.180000403	1084.428755	54.26694806	45.73305194	0
3549	Plecturocebus dubius	Primates			25.29948733	35.20572953	2799.674459	4.185193985	1.276426007	366.4066489	94.23771493	5.762285066	0
3553	Plecturocebus oenanthe	Primates			86.50105461	87.62993763	1403.760869	0.21674343	0.474495848	397.0363461	89.50722658	10.49277342	1
3554	Plecturocebus olallae	Primates			100	100	730.9049395	0	0	422.2103061	72.90071382	27.09928618	1
3555	Callicebus personatus	Primates	omnivore	1350	94.81774642	98.37499885	471.118592	0.266166596	0.097990724	1297.010699	24.08890463	75.91109537	1
3564	Callimico goeldii	Primates	omnivore	480	13.63754805	27.6061969	6769.399733	19.1805285	21.59666908	350.5860353	96.67704807	3.322951934	1
3570	Callithrix aurita	Primates	omnivore	342	91.96301409	98.55665207	741.4066194	0.254937933	0.0794267	1515.579112	28.54067724	71.45932276	0
3571	Callithrix flaviceps	Primates	omnivore	342	99.78875365	98.96590833	428.0281683	0.060483871	0.01348254	535.197372	40.0990885	59.9009115	1
3572	Callithrix geoffroyi	Primates	omnivore	342	88.91084489	96.11356539	651.1013531	1.091184097	0.519068846	439.3327173	57.9157009	42.0842991	0
3575	Callithrix kuhlii	Primates	omnivore	342	96.41527164	98.64999123	577.5755138	0	0	411.6529238	62.46287541	37.53712459	1
3590	Callorhinus ursinus	Carnivora	carnivore	45133	57.45453091		442.9025419	4.516027984			100	0	1
3591	Callosciurus adamsi	Rodentia	omnivore	134.5	62.92932904	83.83279414	780.0594666	12.24528445	5.669239362	878.3299831	46.93414775	53.06585225	0
3593	Callosciurus baluensis	Rodentia	omnivore	356	54.661746	58.67352907	1532.96361	5.620181561	0.81738437	1098.810028	82.43600226	17.56399774	0
3594	Callosciurus caniceps	Rodentia	omnivore	257	96.98290647	97.70715342	1817.83014	0.231247122	0.079043321	443.0797736	81.51184484	18.48815516	0
3595	Callosciurus erythraeus	Rodentia	omnivore	280	95.62149397	97.31121339	1655.133936	0.635050621	0.37075016	4899.655826	55.38221905	44.61778095	0
3596	Callosciurus finlaysonii	Rodentia	omnivore	278	94.22019966	97.97423715	568.1039569	1.763605442	0.472448272	1734.498477	34.09940313	65.90059687	0
3597	Callosciurus inornatus	Rodentia	omnivore	325	98.1340914	99.08384738	1770.72065	1.25769405	0.272083746	408.1623334	86.00546344	13.99453656	0
3598	Callosciurus melanogaster	Rodentia	omnivore	278	99.62108164	99.36526255	1081.153641	0.138312586	0.232288037	526.795147	62.15385192	37.84614808	1
3599	Callosciurus nigrovittatus	Rodentia	omnivore	202	97.05822388	98.91444273	1235.792244	0.231484885	0.043065915	843.5502938	69.64933954	30.35066046	0
3600	Callosciurus notatus	Rodentia	omnivore	197.5	84.70742403	84.3416962	3342.986933	7.399872481	5.990231175	746.2395273	94.7274551	5.272544895	0
3601	Callosciurus orestes	Rodentia	omnivore	278	39.50710805	57.91272345	999.838395	18.59900294	11.10606748	450.8276578	77.59165647	22.40834353	0
3602	Callosciurus phayrei	Rodentia	omnivore	269	97.06668806	97.50140687	463.2600662	0	0	502.0507949	48.53109733	51.46890267	0
3603	Callosciurus prevostii	Rodentia	omnivore	361.5	79.47296278	92.5351702	1389.551249	10.14743087	4.192925391	773.0605301	75.56187443	24.43812557	0
3604	Callosciurus pygerythrus	Rodentia	omnivore	252	95.41492505	96.16377061	548.5957846	1.66315184	0.814286116	11565.05561	18.47758332	81.52241668	0
3605	Callosciurus quinquestriatus	Rodentia	omnivore	318.6	76.30004175	94.43537693	897.1734827	5.666342412	1.350256549	948.4197813	52.26189852	47.73810148	0
3609	Calomys boliviae	Rodentia	herbivore	27	64.90099634	79.85891291	1210.684004	6.280606296	2.721781804	2149.351887	54.36830075	45.63169925	0
3610	Calomys callidus	Rodentia	herbivore	27	98.76147457	99.09824129	565.5809544	0.034425101	0.019781835	1398.698769	36.37901401	63.62098599	0
